virus,population,prob_type,loghi,prob_lb,prob_med,prob_ub
H3N2,Exposed,prot,2.784,0.6347032323166049,0.672818567463756,0.7113727048132041
H3N2,Exposed,prot,2.871,0.6450004931144364,0.6839228317759944,0.7235353186059758
H3N2,Exposed,prot,2.9579999999999997,0.6548322899039165,0.6949388556121006,0.7354146206620135
H3N2,Exposed,prot,3.045,0.6645575072764498,0.7056348851292643,0.747143093778218
H3N2,Exposed,prot,3.1319999999999997,0.6739488315805553,0.7161273590027007,0.7586846137170359
H3N2,Exposed,prot,3.219,0.6829835104053852,0.7264651952063276,0.7699767747381918
H3N2,Exposed,prot,3.3059999999999996,0.6921297262891969,0.7364944794036092,0.7808043267774971
H3N2,Exposed,prot,3.393,0.7006848806869409,0.7463025325136279,0.7911917228082008
H3N2,Exposed,prot,3.4799999999999995,0.7090015164275272,0.7558815213377486,0.801382645721929
H3N2,Exposed,prot,3.5669999999999997,0.7173862256789191,0.7651801258284066,0.8111442404525299
H3N2,Exposed,prot,3.654,0.7256354564447178,0.7743309765659152,0.820697216305184
H3N2,Exposed,prot,3.7409999999999997,0.7335712181660173,0.78320770964289,0.8297890128986595
H3N2,Exposed,prot,3.828,0.7413977461434573,0.7917480141330964,0.8383676585266332
H3N2,Exposed,prot,3.9149999999999996,0.7490637460060969,0.8000464703621373,0.8468507373472756
H3N2,Exposed,prot,4.002,0.756597878575758,0.8080567816835399,0.8551207646071247
H3N2,Exposed,prot,4.0889999999999995,0.7638858247758108,0.8159045761246145,0.8628354541114636
H3N2,Exposed,prot,4.176,0.7710455926614427,0.8233956286247225,0.870238686431034
H3N2,Exposed,prot,4.263,0.7781896416411807,0.830737779740512,0.8774002470857973
H3N2,Exposed,prot,4.35,0.7849261410077658,0.8378816794743028,0.8841146436076794
H3N2,Exposed,prot,4.436999999999999,0.7915490887545213,0.8447046052342411,0.890358802361058
H3N2,Exposed,prot,4.524,0.7980224092414444,0.8513339934873353,0.8966845134571554
H3N2,Exposed,prot,4.611,0.8045649708592377,0.8576500608788064,0.9022655964793642
H3N2,Exposed,prot,4.6979999999999995,0.8105803501839873,0.8637376049011567,0.9078258950886515
H3N2,Exposed,prot,4.784999999999999,0.8164998150628293,0.8696303134331771,0.9130666309880153
H3N2,Exposed,prot,4.872,0.8222316320963758,0.8753615463903328,0.918003071875378
